Código Institución,Código Modular,Anexo,Nombre de SS.EE.,Ubigeo,Departamento,Provincia,Distrito,Código DRE/UGEL,DRE / UGEL,Centro Poblado,Código Centro Poblado,Código Local,Dirección,Nivel / Modalidad,Gestion / Dependencia,Latitud,Longitud,Altitud,Fuente de coordenadas
25304421.0,3022779,0,18858,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DAUK ENTSA,693115,906088.0,DAUK ENTSA,Primaria,Pública - Sector Educación,-5.03347635,-78.31782103,395,MED_REG (LOCAL)
,3978208,0,DUKUM ENTSA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DUKUM ENTSA,692685,104092.0,COMUNIDAD DUKUM ENTSA,Inicial No Escolarizado,Pública - Sector Educación,-5.1843,-78.383476,311,MED_REG (LOCAL)
20174242.0,223453,0,16590,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DURAND,125691,4036.0,DURAND S/N,Primaria,Pública - Sector Educación,-5.23820259,-78.36452857,362,MED_GPS (LOCAL)
20181419.0,1561620,0,287,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DURAND,125691,636874.0,DURAND,Inicial - Jardín,Pública - Sector Educación,-5.2387,-78.3642,363,GPS_OTRAS_FUENTES (LOCAL)
22815741.0,1623578,0,16720,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DUSHIP,110993,850595.0,DUSHIP,Inicial - Jardín,Pública - Sector Educación,-5.02899,-78.33866,295,UBICACION_WEB (LOCAL)
22815741.0,270132,0,16720,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,DUSHIP,110993,4140.0,DUSHIP,Primaria,Pública - Sector Educación,-5.02878617,-78.33841848,294,MED_GPS (LOCAL)
20176067.0,676973,0,17155,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,EL PARAISO,131593,4475.0,ELPARAISO,Primaria,Pública - Sector Educación,-4.86883467,-78.17321475,259,MED_GPS (LOCAL)
20185546.0,1686518,0,342,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,EL PARAISO,131593,770645.0,EL PARAISO,Inicial - Jardín,Pública - Sector Educación,-4.8685606,-78.17336183,256,UGEL_GPS (LOCAL)
22870505.0,1412311,0,17844,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,EPEMIMU,654676,563113.0,EPEMIMU NAZARETH,Primaria,Pública - Sector Educación,-5.15459234,-78.32559312,321,UGEL_GPS (LOCAL)
20184485.0,1645365,0,324,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,EPEMIMU,654676,727911.0,EPEMIMU NAZARETH,Inicial - Jardín,Pública - Sector Educación,-5.15242328,-78.32596994,323,UGEL_GPS (LOCAL)
20173742.0,402354,0,16326,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,HUANTSA,649968,3881.0,HUANTSA,Primaria,Pública - Sector Educación,-4.99678128,-78.39019842,307,MED_GPS (LOCAL)
20182652.0,1464833,0,301,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,HUANTSA,649968,591494.0,HUANTSA,Inicial - Jardín,Pública - Sector Educación,-4.99672807,-78.38795746,314,MED_GPS (LOCAL)
24555666.0,259101,0,ALBERTO ACOSTA HERRERA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IMACITA,127258,4767.0,AVENIDA IMACITA 100,Primaria,Pública - Sector Educación,-5.0611,-78.33,278,GPS_OTRAS_FUENTES (LOCAL)
24555666.0,489609,0,ALBERTO ACOSTA HERRERA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IMACITA,127258,4767.0,AVENIDA IMACITA 100,Secundaria,Pública - Sector Educación,-5.0611,-78.33,278,GPS_OTRAS_FUENTES (LOCAL)
24555666.0,585125,0,ALBERTO ACOSTA HERRERA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IMACITA,127258,4767.0,AVENIDA IMACITA 100,Inicial - Jardín,Pública - Sector Educación,-5.0611,-78.33,278,GPS_OTRAS_FUENTES (LOCAL)
25239679.0,3022373,0,ERNESTO ANTUASH JEMPE,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IMACITA,127258,905932.0,IMACITA,Básica Alternativa - Avanzado,Pública - Sector Educación,-5.060578,-78.32988,278,MED_REG (LOCAL)
23103321.0,623199,0,17145,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,INAYO,129035,4381.0,INAYO S/N,Primaria,Pública - Sector Educación,-5.18779068,-78.29119299,326,MED_GPS (LOCAL)
,3877631,0,INAYO,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,INAYO,129035,109569.0,INAYO,Inicial No Escolarizado,Pública - Sector Educación,-5.18779,-78.29119,326,MED_REG (LOCAL)
23146231.0,1634526,0,17855,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,INAYUA MARAÑON,653924,707201.0,INAYUA MARAÑON ANEXO,Primaria,Pública - Sector Educación,-4.71285,-78.1788,235,UGELCENSO_GPS (LOCAL)
23146231.0,1686674,0,17855,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,INAYUA MARAÑON,653924,707201.0,INAYUA MARAÑON ANEXO,Inicial - Jardín,Pública - Sector Educación,-4.71285,-78.1788,235,UGELCENSO_GPS (LOCAL)
,3948557,0,INCHITUSH,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,INCHITUSH,683882,103240.0,INCHITUSH,Inicial No Escolarizado,Pública - Sector Educación,-4.811945,-78.176372,460,MED_REG (LOCAL)
20176555.0,708222,0,17161,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IWANCH UJAJMAMU,520114,4531.0,IWANCH UJAMAMU S/N,Primaria,Pública - Sector Educación,-5.23295866,-78.03029181,534,UGEL_GPS (LOCAL)
,3912467,0,IWANCH UJUMAMU,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,IWANCH UJUMAMU,520114,102568.0,IWANCH UJUMAMU,Inicial No Escolarizado,Pública - Sector Educación,-5.233043,-78.030111,541,MED_REG (LOCAL)
22869124.0,270025,0,16719,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JAYAIS,544499,4135.0,BETHEL JAYAIS S/N,Primaria,Pública - Sector Educación,-5.2327524,-78.33189444,342,MED_GPS (LOCAL)
20184140.0,1620731,0,318,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JAYAIS,544499,685303.0,BETHEL JAYAIS,Inicial - Jardín,Pública - Sector Educación,-5.23269503,-78.33221469,342,MED_GPS (LOCAL)
25423062.0,1663319,0,17864,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JEGKEM,616325,745378.0,JEGKEM,Primaria,Pública - Sector Educación,-4.6473,-78.59682,756,UGELCENSO_GPS (LOCAL)
26643082.0,3056322,0,477,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JEGKEM,616325,915912.0,JEGKEM,Inicial - Jardín,Pública - Sector Educación,-4.647281,-78.597028,756,MED_REG (LOCAL)
23146495.0,1575646,0,17856,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JEMPE,653750,648495.0,JEMPE,Primaria,Pública - Sector Educación,-4.94972528,-78.18233552,304,MED_GPS (LOCAL)
20182571.0,1620608,0,300,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JEMPE,653750,685176.0,ANEXO JEMPE,Inicial - Jardín,Pública - Sector Educación,-4.94961227,-78.18295674,304,MED_GPS (LOCAL)
,4008311,0,JEMPEST,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JEMPETS,235597,117445.0,JEMPETS,Inicial No Escolarizado,Pública - Sector Educación,-4.728212,-78.178158,231,MED_REG (LOCAL)
,3998090,0,JUUM,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,JOSE JUUM,684388,104893.0,JOSE JUUM,Inicial No Escolarizado,Pública - Sector Educación,-5.037734,-78.33761,287,MED_REG (LOCAL)
20188693.0,1747559,0,377,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAMIT ENTSA YUPICUSA,683505,822507.0,KAMIT ENTSA YUPICUSA,Inicial - Jardín,Pública - Sector Educación,-5.18942125,-78.37427981,314,UGEL_GPS (LOCAL)
25422988.0,1732627,0,17861,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KANTASH ENTSA,654278,810383.0,KANTASH ENTSA,Primaria,Pública - Sector Educación,-4.96926,-78.06542,297,UGELCENSO_GPS (LOCAL)
23147556.0,1663368,0,17863,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAYA WASHU,654675,745420.0,KAYA WASHU,Primaria,Pública - Sector Educación,-4.8794,-78.3972,504,UGELCENSO_GPS (LOCAL)
23148961.0,1663350,0,17876,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAYAM ENTSA,682325,745415.0,KAYAM ENTSA,Primaria,Pública - Sector Educación,-5.12746,-78.21246,344,UBICACION_WEB (LOCAL)
26642906.0,3056314,0,478,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAYAM ENTSA,682325,915907.0,KAYAM ENTSA,Inicial - Jardín,Pública - Sector Educación,-5.126561,-78.211262,344,MED_REG (LOCAL)
23149125.0,1634518,0,17878,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAYAMAS,684405,707197.0,ANEXO KAYAMAS,Primaria,Pública - Sector Educación,-4.82444,-78.60973,927,UGELCENSO_GPS (LOCAL)
,4008308,0,KAYAMAS,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KAYAMAS,684405,117440.0,KAYAMAS,Inicial No Escolarizado,Pública - Sector Educación,-4.82208,-78.610439,943,MED_REG (LOCAL)
22815822.0,1711902,0,16727,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUCHA,524548,850604.0,KUCHA,Inicial - Jardín,Pública - Sector Educación,-4.85322,-78.59373,788,UGELCENSO_GPS (LOCAL)
22815822.0,270447,0,16727,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUCHA,524548,4215.0,KUCHA S/N,Primaria,Pública - Sector Educación,-4.853,-78.59031,792,UGELCENSO_GPS (LOCAL)
20173904.0,270165,0,16357,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUNCHIN,541999,3961.0,KUNCHIN S/N,Primaria,Pública - Sector Educación,-5.04192422,-78.42797681,370,MED_GPS (LOCAL)
20183561.0,1464841,0,310,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUNCHIN,541999,591502.0,KUNCHIN,Inicial - Jardín,Pública - Sector Educación,-5.04205043,-78.42630001,360,MED_GPS (LOCAL)
22871341.0,1307628,0,TUYAS BASHIGKASH WAJAI,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUNCHIN,541999,621919.0,KUNCHIN,Secundaria,Pública - Sector Educación,-5.04092,-78.42732,369,UGELCENSO_GPS (LOCAL)
22836951.0,270207,0,16350,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU,126280,3904.0,KUSU COMUNIDAD NATIVA,Primaria,Pública - Sector Educación,-4.7824293,-78.31548697,247,MED_GPS (LOCAL)
20180838.0,926949,0,264,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU,126280,3715.0,KUSU,Inicial - Jardín,Pública - Sector Educación,-4.78211615,-78.31467386,247,MED_GPS (LOCAL)
20181338.0,1546233,0,286,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU CHAPI,653266,629576.0,KUSU CHAPI,Inicial - Jardín,Pública - Sector Educación,-5.07247178,-78.35517332,300,MED_GPS (LOCAL)
24555331.0,491852,0,16579,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU CHICO,122460,4017.0,KUSU CHICO,Primaria,Pública - Sector Educación,-5.07614393,-78.30005974,287,MED_GPS (LOCAL)
20185139.0,1686500,0,338,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU CHICO,122460,770631.0,KUSU CHICO,Inicial - Jardín,Pública - Sector Educación,-5.07790363,-78.2986114,282,UGEL_GPS (LOCAL)
20174161.0,554345,0,16587,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU GRANDE,119934,4022.0,KUSU GRANDE S/N,Primaria,Pública - Sector Educación,-5.04711583,-78.2641083,296,UGEL_GPS (LOCAL)
20182326.0,1464858,0,298,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU GRANDE,119934,591516.0,KUSU GRANDE S/N,Inicial - Jardín,Pública - Sector Educación,-5.04727025,-78.26429689,296,UGEL_GPS (LOCAL)
20176717.0,917807,0,17163,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU KUNCHIN,618564,4550.0,KUSU KUNCHIN,Primaria,Pública - Sector Educación,-5.02406436,-78.44150554,407,MED_GPS (LOCAL)
22816081.0,1566264,0,285,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSU KUNCHIN,618564,639943.0,KUSU KUNCHIN,Inicial - Jardín,Pública - Sector Educación,-5.02374732,-78.44162874,411,MED_GPS (LOCAL)
20178043.0,768127,0,17346,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSUIM,127725,4687.0,KUSUIM S/N,Primaria,Pública - Sector Educación,-5.22084,-78.1209,524,UGELCENSO_GPS (LOCAL)
20187379.0,1711845,0,363,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,KUSUIM,127725,792954.0,KUSUIM,Inicial - Jardín,Pública - Sector Educación,-5.22121378,-78.12141654,526,UGEL_GPS (LOCAL)
20190329.0,1307479,0,17816,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LA CURVA CHIRIACO,651106,520581.0,LA CURVA,Primaria,Pública - Sector Educación,-5.14101411,-78.28553066,293,UGEL_GPS (LOCAL)
20185627.0,1686526,0,343,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LA CURVA CHIRIACO,651106,770650.0,LA CURVA CHIRIACO,Inicial - Jardín,Pública - Sector Educación,-5.13943667,-78.28433865,285,UGEL_GPS (LOCAL)
20179783.0,1373042,0,17836,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LA TUNA,616984,534738.0,LA TUNA,Primaria,Pública - Sector Educación,-4.97767186,-78.12677006,390,MED_GPS (LOCAL)
20174811.0,270124,0,16744,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LA UNION,113342,4244.0,LA UNION S/N,Primaria,Pública - Sector Educación,-4.997,-78.2392,386,GPS_OTRAS_FUENTES (LOCAL)
20181907.0,1620558,0,292,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LA UNION,113342,685124.0,LA UNIÓN,Inicial - Jardín,Pública - Sector Educación,-4.99662432,-78.23917057,387,UGEL_GPS (LOCAL)
20177391.0,745075,0,17338,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LISTRA,547388,4606.0,LISTRA S/N,Primaria,Pública - Sector Educación,-4.77373507,-78.31943841,249,MED_GPS (LOCAL)
20181664.0,1546258,0,289,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LISTRA,547388,629595.0,LISTRA S/N,Inicial - Jardín,Pública - Sector Educación,-4.77479212,-78.3175228,247,MED_GPS (LOCAL)
24466231.0,3014677,0,MASHIGKASH PETSA PIITUG,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,LISTRA,547388,903075.0,LISTRA,Secundaria,Pública - Sector Educación,-4.77504015,-78.31580401,273,MED_REG (LOCAL)
22409190.0,3007119,0,17906,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MAMAIS PAKUI,150000,901750.0,MAMAIS PAKUI,Primaria,Pública - Sector Educación,-5.21241688,-78.26548576,306,MED_REG (LOCAL)
22412639.0,3007234,0,17903,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MARACANA,684393,901793.0,MARACANA,Primaria,Pública - Sector Educación,-5.05497694,-78.3314681,295,MED_REG (LOCAL)
25422491.0,1686534,0,351,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MARACANA,684393,770669.0,MARACANA,Inicial - Jardín,Pública - Sector Educación,-5.05513675,-78.33155127,297,MED_GPS (LOCAL)
23149389.0,1633841,0,17871,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MENTE SHUSHUG,150004,706490.0,MENTE SHUSHUG,Primaria,Pública - Sector Educación,-5.20128996,-78.31345697,334,UGEL_GPS (LOCAL)
20183985.0,1620715,0,316,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MENTE SHUSHUG,150004,685280.0,MENTE SHUSHUG,Inicial - Jardín,Pública - Sector Educación,-5.20346326,-78.31429866,340,UGEL_GPS (LOCAL)
22815660.0,259093,0,16208,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MESONES MURO,119168,3758.0,MESONES MURO,Primaria,Pública - Sector Educación,-5.07246088,-78.3322141,273,GPS_OTRAS_FUENTES (LOCAL)
20180188.0,263301,0,205,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MESONES MURO,119168,3635.0,MESONES MURO,Inicial - Jardín,Pública - Sector Educación,-5.0738,-78.3312,276,GPS_OTRAS_FUENTES (LOCAL)
20188855.0,1731090,0,AJUTAP,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MESONES MURO,119168,808380.0,MESONES MURO,Básica Especial - Primaria,Pública - Sector Educación,-5.07285599,-78.33213917,274,UGEL_GPS (LOCAL)
26226783.0,1646215,0,MESONES MURO,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MESONES MURO,119168,841191.0,MESONES MURO S/N,Secundaria,Pública - Sector Educación,-5.07620998,-78.33463078,287,UGEL_GPS (LOCAL)
20189681.0,1347699,0,17834,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MUNN NAYUM,652818,517239.0,MUNN NAYUM - ANEXO CHIJA,Primaria,Pública - Sector Educación,-4.7242,-78.4889,624,GPS_OTRAS_FUENTES (LOCAL)
,4001158,0,MUNN NAYUM,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,MUNN NAYUM,652818,105054.0,MUNN NAYUM,Inicial No Escolarizado,Pública - Sector Educación,-4.724311,-78.489369,619,MED_REG (LOCAL)
23147718.0,1576727,0,17865,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAPUJUK,682322,649452.0,NAPUJUK,Primaria,Pública - Sector Educación,-4.70273431,-78.58377646,715,UGELCENSO_GPS (LOCAL)
20188022.0,1743723,0,370,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAPUJUK,682322,818874.0,NAPUJUK,Inicial - Jardín,Pública - Sector Educación,-4.70282056,-78.58379133,715,UGELCENSO_GPS (LOCAL)
20180005.0,1464874,0,17849,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAYAP,652965,591535.0,NUMPATKAIM ANEXO NAYAP,Primaria,Pública - Sector Educación,-4.87233865,-78.31170435,260,MED_GPS (LOCAL)
,3877632,0,NAYAP,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAYAP,652965,102155.0,NAYAP,Inicial No Escolarizado,Pública - Sector Educación,-4.872283,-78.311405,254,MED_REG (LOCAL)
22836791.0,269977,0,16322,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAYUMPIM,131690,3843.0,NAYUMPIM,Primaria,Pública - Sector Educación,-5.22962938,-78.25576379,316,MED_GPS (LOCAL)
20183721.0,1620681,0,312,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAYUMPIM,131690,685256.0,NAYUMPIM,Inicial - Jardín,Pública - Sector Educación,-5.23248944,-78.25392421,353,MED_GPS (LOCAL)
,768622,0,017,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAZARETH,115622,542446.0,NAZARETH S/N,Técnico Productiva - CETPRO,Pública - Sector Educación,-5.1376,-78.321,282,GPS_OTRAS_FUENTES (LOCAL)
22869043.0,270041,0,16361,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAZARETH,115622,3999.0,NAZARETH,Primaria,Pública - Sector Educación,-5.13801561,-78.32106715,284,UGELCENSO_GPS (LOCAL)
22787527.0,767962,0,258,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NAZARETH,115622,3683.0,NAZARETH,Inicial - Jardín,Pública - Sector Educación,-5.1371,-78.3207,284,GPS_OTRAS_FUENTES (LOCAL)
20177217.0,745067,0,17337,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA JERUSALEN,521039,4593.0,NUEVA JERUSALEN S/N,Primaria,Pública - Sector Educación,-4.812657,-78.30348484,251,MED_GPS (LOCAL)
,3956829,0,NUEVA JERUSALEN MAJANU,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA JERUSALEN,521039,,NUEVA JERUSALEN,Inicial No Escolarizado,Pública - Sector Educación,-4.81263,-78.303509,248,MED_REG (LOCAL)
,4008309,0,NUEVA LUZ,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA LUZ,684399,117442.0,NUEVA LUZ,Inicial No Escolarizado,Pública - Sector Educación,-4.80536,-78.299861,254,MED_REG (LOCAL)
20188448.0,1743665,0,375,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA SALEM,652554,818812.0,NUEVA SALEM,Inicial - Jardín,Pública - Sector Educación,-4.98338063,-78.34035208,265,UGEL_GPS (LOCAL)
20189762.0,1346287,0,17831,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA SAMARIA,651109,516131.0,NUEVA SAMARIA,Primaria,Pública - Sector Educación,-4.9646447,-78.32860079,268,MED_GPS (LOCAL)
26642825.0,3056306,0,479,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA SAMARIA,651109,915894.0,NUEVA SAMARIA,Inicial - Jardín,Pública - Sector Educación,-4.964511,-78.328335,269,MED_REG (LOCAL)
20183071.0,1620624,0,305,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVA VIDA,133240,685195.0,NUEVA VIDA,Inicial - Jardín,Pública - Sector Educación,-4.6483,-78.1537,224,GPS_OTRAS_FUENTES (LOCAL)
24582892.0,1307578,0,16722,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO BELEN,548970,840422.0,NUEVO BELEN COMUNIDAD NATIVA,Secundaria,Pública - Sector Educación,-4.83800511,-78.19152279,246,UGEL_GPS (LOCAL)
24582892.0,270348,0,16722,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO BELEN,548970,4164.0,NUEVO BELEN,Primaria,Pública - Sector Educación,-4.84095437,-78.1882427,244,GPS_OTRAS_FUENTES (LOCAL)
20181257.0,1546225,0,284,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO BELEN,548970,629562.0,NUEVO BELEN S/N,Inicial - Jardín,Pública - Sector Educación,-4.83688775,-78.19216913,244,UGELCENSO_GPS (LOCAL)
23103575.0,658401,0,17154,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO CHOTA,118872,3739.0,NUEVO CHOTA S/N,Primaria,Pública - Sector Educación,-5.07026577,-78.30204968,271,MED_GPS (LOCAL)
20181095.0,918169,0,276,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO CHOTA,118872,621900.0,NUEVO CHOTA S/N,Inicial - Jardín,Pública - Sector Educación,-5.0703,-78.3026,271,GPS_OTRAS_FUENTES (LOCAL)
23103168.0,623181,0,17144,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO HORIZONTE,123474,4376.0,NUEVO HORIZONTE,Primaria,Pública - Sector Educación,-5.10263167,-78.35947537,285,MED_GPS (LOCAL)
,3912464,0,NUEVO HORIZONTE,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,NUEVO HORIZONTE,123474,102567.0,NUEVO HORIZONTE,Inicial No Escolarizado,Pública - Sector Educación,-5.102475,-78.360651,283,MED_REG (LOCAL)
